id;description;c2a
862035020501589;Aber wirklich. Es sollte nur Leuten gut gehen die den Namen Axel Stone im Personalausweis mit sich tragen.;FALSE
856802791024812;ihr seit spitze....immer weitermachen;FALSE
1064981976873558;hahahahahahahahahahahahahahahahahahahahahahahahaha;FALSE
855057064532718;"Scheint sich jemand ""auszukennen"" ... lol ....";FALSE
1010816588956764;"konnte die beiden nie ausstehen, die haben doch ein an der ""Waffel"", ab in die Klappse mit die aber sofort...";FALSE
968214593216964;http://www.spiegel.de/politik/ausland/fluechtlinge-mazedonien-erklaert-ausnahmezustand-a-1049053.html;TRUE
888333394538418;https://jungefreiheit.de/politik/ausland/2015/endspiel-fuer-hollande/;FALSE
882745638430527;Na so eine schnelle, eindeutige Wertung gefällt den linksfaschtischen Gutmenschen mit Sicherheit nicht !!;FALSE
1057934807578275;Da wird wohl Grichenland ein Problem bekommen .Statt die Kohle den Türken zu geben hätten sie lieber eine EU aussengrenze bauen können .;FALSE
1057953290909760;Stimmt schon, aber wen willst Du nehmen? Mir fällt eigentlich nur Bosbach ein, den wir als eine Art Interimskanzler nehmen könnten  bis zu Neuwahlen. Ist zwar auch nicht 1.Sahne, aber der einzige neben Gauweiler der noch bei klaren Verstandes in der CDU zu sein scheint. Sonst wüßte ich niemanden in der momentanen deutschen Politik der das schlimmste erst mal verhindern könnte. Macht Vorschläge!Merkel und alle anderen müssen dann unbedingt für ihr Treiben zur Verantwortung gezogen werden - am besten noch mit Privat und Sippenhaftung, damit sie nicht die Möglichkeit haben ihre ergaunten Millionen zu verstecken.;TRUE
1095909770447445;Rot-grün ist bei Gutmenschen hip, zugleich ein regelrechter Trip, Multikulti ebenso. Es gehört einfach dazu, gilt als schick – ebenso bei der aktuellen Bundesregierung unter Angela Merkel, jener Führerin, die das alles als alternativlos darstellt und als Bereicherung verkauft .Warum das bei beiden so ist und die Ergebnisse des Ganzen von so vielen immer noch geduldet wird, ist schwerlich zu verstehen. Die Folgen dieses angeblich unaufhaltbaren Trips werden kaum bedacht, sei es aus Dummheit, sei es aus Naivität, sei es aus der Dekadenz heraus. Aber man sieht die bittere Wahrheit zumindest dann, wenn man die Augen nicht verschließt. Genau das wird aber gelernt: Wegschauen statt hinsehen und handeln. Wer hinsieht und aufbegehrt gilt in der Gutmenschen- Rhetorik, die der Ahnungslose oder der Dumme fürchtet, als „Nazi“ oder „Rassist“ und das merken sich jene, die es eben nicht gut meinen: Kriminelle und Gewalttäter. Multi-Kulti kann somit walten und schalten wie es beliebt. Der deutsche Gutmensch schaut dabei einfach nur zu und finanziert das lediglich alles in einer dümmlich-naiven Manier. ....;FALSE
882677171770707;Das sind mir die Liebsten Flüchtlinge !!!;FALSE
1012654765439613;"Nein, der Zipfelmann bei Penny ist NICHT der Nachfolger des Weihnachtsmanns, sondern schlicht ein weiterer Konsum-Artikel. Gold, Weihrauch und Myrrhe überreicht ihr euren Kindern an Weihnachten sowieso nicht. Für euch geht ja auch kein Stern auf sondern wird das Licht ausgemacht.

Die Deutschen haben keine Kultur? Doch! Gutenberg (der mit 1 t!), Bach, Beethoven, Novalis, Goethe, Schiller etc., Nietzsche, aber auch Schlingensief, Die Ärzte, Lindenberg bis 1989, Einstein, von Klitzing, Schweitzer, Sauerbruch, usw. usf. - Adam Ries rechnete übrigens mit ARABISCHEN Zahlen, und Konrad Duden brachte die LATEINISCHEN Buchstaben in die richtige Reihenfolge.

Wer aber Kaiser, Könige, Kanzler für Kultur hält, sollte sich besser dem Joghurt zuwenden, denn DER HAT KULTUR.";FALSE
945902615448162;Kotz....!!!;FALSE
1056936574344765;"mach dir keine Sorgen um die Jobs, Nachschub rollt ;)";FALSE
883007138404377;es soll. laut Nachrichten, ein Tunesier gewesen sein. Sie schlachten sich also selbst ab. Was soll man dazu sagen ???;FALSE
856745107697247;Die Lügenpresse wird von wenigen tausend Leuten sprechen und schreiben. :-);FALSE
857342164304208;Ich bin hier geboren in deutschland  ich sehe mich nicht mehr als gast hier!!weder ich noch meine familie haben keinen einzigen tag sozialhilfe  beantragt!!! Mein kind ist auch kein gast mehr in deutschland!! Wir sind ja schließlich  keine Gastarbeiter  mehr oder??ohh und ich habe ein uneheliches  kind!!und lebe noch!!!wir sind alle für Deutschland  verantwortlich!! Meine kinder sollen hier auch in freiheit  und frieden leben!!!;FALSE
989186374453119;"Super Gegendarstellung !

Das macht ihr in letzter Zeit sehr gut.";FALSE
1038634119508344;wie ?;FALSE
855048121200279;super Video!!!!;FALSE
1018217584883331;Und wir sind hier auf den Seiten von Pegida. Erzählen sie ihren Müll doch woanders.;FALSE
945906522114438;Lege mal Beweise auf den Tisch [@IND]. Und zeige dir mal auf Bildern, du Hase!;TRUE
993615430676880;Überhaupt nocht. Was für ein hydterischer anfall und was soll deiner meinung das echte problem sein?;FALSE
855173787854379;"und von aussen echt traurig anzusehen. zumal die schweiz pro kopf mehr aufnimmt als jedes andere eu-land und brüssel uns auch noch diktieren will. deshalb nein zur EU, den (t)euro sind wir schon mal los??
zum zahlen waren wir ja gut genug, doch jetzt kommt die retour kutsche. 
die schweiz ist klein aber oho????";FALSE
887994801238944;Frankreich zeigt Flagge...weiter so ?? und Erfolg Le Pen;FALSE
1011674675537622;"Ein sehr interessanter Artikel zu diesem Thema

http://info.kopp-verlag.de/hintergruende/deutschland/peter-orzechowski/anschlag-auf-merkel-in-muenchen-brodeln-geruechte.html";FALSE
998400830198340;Danke  pegida  ihr  lasst  uns   hoffen;FALSE
969016623136761;"Islam ist eine friedliche Religion. 

Und Wer Krieg sät, erntet Flüchtlinge.#Deutschland ist durch den Waffenexport mitverantwortlich für die Kriege, nun müssen wir auch die Verantwortung für die Flüchtlinge tragen. 

http://m.wienerin.at/archiv/wienerin/aktuelles/4714417/index.do";FALSE
987855351252888;Karin das kann durchaus passieren und wenn es nur vorübergehend in den Winterferien ist. Und zur Not werden die Winterferien bis März verlängert.;FALSE
855035944534830;"""Je suis Khaled"" wäre auch ein gutes Motto für Montag. Das würde die verschissene Politmischpoke und Lügenpresse aber in RICHTIGE Erklärungsnot bringen.";FALSE
1052431618128594;Diese Erklärung sollte den Politikern und Organisatoren der Gegenveranstaltungen zugesendet werden, denn diese rufen zu Gegendemos auf und nehmen billigend in Kauf, dass von diesen Gewalt ausgeht!! Außerdem sollte es in den Medien verlesen, bzw.  abgedruckt werden, damit es auch die Gutmenschen lesen können!! Pegida ist und bleibt friedlich, weil jeder auf seinen Nebenmann achtet! Wir haben keine Gewalt nötig!! Die Politik soll endlich aufhören, der Antifa Geld für Gegendemos zu geben und sie von anderen Städten heran zukarren!;TRUE
857619890943102;ja klar, könnte ich mich jetzt in die Studie einlesen, aber dazu fehlt mir um diese Uhrzeit die Muse;FALSE
985380228167067;Hab ich ja gut geschätzt ?? war im Dez da und da war es auch so voll , passt schon ????;FALSE
1012408395464250;Ihr merkt es einfach nicht, wie ihr verarscht werdet  ?????? So ist das halt, wenn man ohne Gehirn Kommentare abgibt ??????;FALSE
856776321027459;das sind 5000 Gegendemonstranten  bis zur Polizeiautosperre https://mopo24.de/files/presse/images/redaktion/archiv/jahr-2015/monat-01/tag-25/LIVETICKER3/20150125142631_aubqqjrkuebd9hhtrgvnghyqrgets_wk5omi5lljyxsj.jpg  und das sind 17300 Pegidas (fehlt aber noch gut ein drittel Menschen auf dem Bild https://mopo24.de/files/presse/images/redaktion/archiv/jahr-2015/monat-01/tag-25/LIVETICKER3/20150125150216_atbzlbjovirs_k6it6lsdy7erx3w8yjlm2icfb0bne.jpg;FALSE
925343120837445;gute Rede gestern ,danke Tatjana auch für den persöhnlichen Händedruck.;FALSE
1010751418963281;Charakter schwach ! Keine eigene Persönlichkeit ! ??????;FALSE
993948490643574;Cor Rei es sprach Christine Spielmann nicht von allen Hartzern,  sondern von neuen Harzern. Erst lesen, dann verstehen,  dann schreiben!;FALSE
874461262592298;So sieht es aus René Rodriguez;FALSE
856803121024779;"Wo wir gerade bei Zahlen sind...
Wenn Pegida doch nur die 20000 sind, warum ist es dann so ein riesen Thema in Politik,  Medien, auf Arbeit, am Stammtisch... einfach überall!? Ist vielleicht doch ein bisschen mehr? ;)
Die 20000 sollte man vielleicht nur als ""aktive"" betrachten. Die ""passiven"" gehen über die 158000 bei Facebook weit hinaus!!!
Pegida ist ganz gewiss nicht so unbedeutend,  wie es viele gern hätten! ;)";FALSE
856856447686113;... und morgen sehr ihr Euch in der KiTa - oder?;FALSE
935273906511033;Kaan Er Peter Muitin;FALSE
945829092122181;"Hoffe die Zuhälter die in HH die kriminellen Kids verprügelt haben machen auch in München weiter;-)";TRUE
1007140342657722;Ach was Herr Steinmeier,das ist ja mal ganz was neues das ein Staat aus Eigeniteresse in einen Konflikt eingreift. Mir fallen da spontan Vietnam, Korea, Kuweit, Afghanistan, Irak ein und ich habe bestimmt einige vergessen.;FALSE
1134726699899085;Warum....? Ich hab die nicht eingeladen...lern du doch mal einen Rentner persönlich kennen der harz4 Rente kriegt oder geh mal in die Suppenküchen und Tafeln...;TRUE
1065448500160239;Stribog Trizub - Sie müssen mir die Thematik Geld, Schuldsystem und Zinsen und wer davon provetiert nicht erklären - Herr Neunmalklug !  Darum ging es in meinem Beitrag auch nicht. Es ging einzig und allein um das Ausplündern der sächsischen Finanzen durch das Land (der Gutmenschen) Baden-Würtemberg.............;FALSE
982791521759271;Und eins kann ich dir sagen du Vollidiot,ich hab mehr ahnung ,als du es dir vorstellen kannst,ja wahrscheinlich sogar mehr als du!!;FALSE
982736308431459;Ein bissel multi-kuilti aus der Scweiz  https://static.xx.fbcdn.net/rsrc.php/v2/y4/r/-PAXP-deijE.gif;FALSE
994071597297930;Wenn diese Volksverräterin dieses Jahr immer noch im Amt sein sollte- muss man sie dazu ZWINGEN!;TRUE
858367160868375;Der 3.Weltkrieg könte kommen....aber von Al-Kaida, IS, Boko Haram aus, von sonst niemandem;FALSE
1011478708890552;"pf,alles gut,""WIR"" vertrauen auf die Buntesmerkel http://m.welt.de/politik/deutschland/article149042990/Die-Deutschen-vertrauen-ihrer-Kanzlerin.html";FALSE
876292022409222;Fachkräfte aus dem Ausland sind auch schön Billig ( Ausbildungskossten eingespart). Die werden Natürlich nicht in Ihren eigenen Ländern Gebraucht.Ja so sind die Deutschen alles von besten haben wollen, Zahlen sollen aber die anderen.;FALSE
1011452935559796;Wozu schleppt man denn Gasflaschen mit sich und noch dazu ins Hotelzimmer? Etwas seltsam ist das schon?;FALSE
857989320906159;Aber die Ausländer sollen doch wohl nicht von den Forderungen profitieren? Nur Deutsche. Oder sehen Sie das anders, Frau Göhler?;FALSE
858380527533705;Frau Oertel verlässt die Pegida! !! Schreibt die Lügenpresse.  Weiß jemand was;FALSE
857344057637352;"""Denkst du"" ..is schonmal der vollkommen falsche Ansatz";FALSE
856846327687125;Nichts ist vorbei du Troll.;FALSE
1010184269019996;Christine Spielmann ...wenn ich andere Kulturen ansehen will, fahre ich da hin. Und da ich dort nicht hin will und nicht hinfahre ist eines klar. ICH WILL DEREN KULTUREN NICHT KENNENLERNEN. Warum versucht dieser Staat mir genau DAS aufzuzwingen???;FALSE
882935468411544;Hab ich nicht behauptet dass mir das hier nicht passt.Ausser dem habe ich geschrieben was ich denke.;FALSE
856936511011440;Mensch ist das für dich so wichtig,wenn die Experten der Uni gezählt haben waren es 8000 bei Pegida und 20000 bei Dresden für alle nur zur Info;FALSE
982723875099369;Hoffentlich greifen die Ungarn durch.;FALSE
1052462181458871;"Ist doch alles ""normal"" , weiß man doch !";FALSE
857033697668388;"Aber nein Hr. Herzig, warum sollte mich das verwundern? Haben doch andere Länder die gleichen Schwierigkeiten mit der Integration eines gewissen Kulturkreises. Differenziere ich jedoch aber zwischen Nazis und Patrioten, was ihnen sichtlich schwer fällt und darauf schließen lässt, wessen Geistes Kind sie sind! Desweiteren gibt es sie nicht erst ""mittlerweile"" sondern schon mindestens genauso lange wie in Deutschland oder gar länger. 

Da sie mit ihrer Wortwahl und Schreibweise suggerieren möchten, wie gebildet sie sind und in ihrer Antwort an Hr. Müller, sich erdreisten, alle anderen Gesprächspartner als dumm hinzustellen, möchte ich an dieser Stelle erwähnen, dass sich die Wörter daß, Haß und muß schwer lesen!";FALSE
985756128129477;Weiter so ??;FALSE
1065832786788477;häää.... Bautzen??????  Hat noch niemand den Tillich aufgeklärt,  das sehr wahrscheinlich Bautzen kein Brandanschlag war... die Ermittlungen laufen doch noch... noch keine Hausaufgaben gemacht Herr Tillich... setzen 6;FALSE
858182484220176;ist euch mal aufgefallen,,das die reichsten golfstaaten der welt,saudi arabien,oman,katar und kuweit keinen einzigen flüchtling aufnehmen???;FALSE
1096362050402217;Lügenpresse, davon stimmt kein Wort :D;FALSE
856859337685824;Im Februar komme ich mindestens 1 x vorbei aus Frankfurt am Main;FALSE
856775511027540;"Da sieht man mal, was das für kranke Idioten sind. Außerdem isses nicht gut fürs Rückenmark! Aber dafür werden sie bald blind - auch gut!  ;-)";FALSE
857157677655990;"Wieso ruft sich ""Fälschungspresse"" komisch? Wir sind nur noch nicht an dieses neue Wort gewöhnt.";FALSE
1052496028122153;"Antifa...Linke....friedlich??? Finde den Fehler.

Besetzer werfen mit Steinen und Böllern - Einsatz von Wasserwerfern: Zwangsräumung in Flensburg eskaliert 

http://focus.de/5259919";FALSE
982670475104709;"Jaja, da sitzt der deutsche Wohlstandspöbel zu Hause schön beim Facebook und macht sich so seine Gedanken, was richtig und was falsch ist in der Welt, ohne diese Menschen persönlich zu kennen, ihre Lage einschätzen zu können, die Orte aus den Geschichten selbstständig auf einer Weltkarte zu finden oder sich einen Dreck dafür zu interessieren, was unsere Banken mit unserem Geld und in Zusammenarbeit mit unseren Unternehmen in aller Welt so anrichten.

Was wäre denn mit den vielen Deutschen passiert, die im 20. Jahrhundert fliehen mussten? Entweder von Hitler vergast oder 1945 der Roten Armee in die Hände gefallen.
Oder was war mit den Wirtschaftsflüchtlingen aus der DDR?
Hätte Ungarn die auch mit Wasserwerfern und Tränengas abwehren sollen? Oder hätte die BRD sie abschieben sollen?
Es ist immer schön, das Maul aufzureißen, wenn es einen persönlich nicht betrifft.

Eure Vorfahren - und zwar von jedem hier - sind irgendwann in der Geschichte mal geflohen vor Krieg, Hunger oder Unterdrückung. Hätten sie das nicht gemacht, gäbe es euch heute nicht und wir müssten uns diesen Schmutz nicht durchlesen. Eigentlich ne schöne Vorstellung, wenn ich so drüber nachdenke.

So und jetzt gucken wir mal, wie lange die Speerspitze der ""Das-wird-man-ja-noch-sagen-dürfen""-Bewegung braucht, diesen Kommentar zu löschen.";FALSE
1044196848952071;Zu den 600.000 hatte Singhammer alle Ausländer in Deutschland gezählt, die irgendwann einmal einen ablehnenden Bescheid bekommen hatten. Das sind zum Beispiel die ganzen Dissidenten aus den 70ern und 80ern, die bis zum Ende des Warschauer Pakts in Westdeutschland Asyl hatten, das dann widerrufen worden ist. Viele von ihnen (manche waren ja damals Kinder) leben jetzt hier als EU-Bürger, nachdem sie in den 90ern in ihre Heimat zurückgekehrt waren. Darunter sind z.B. Tausende Polen.;FALSE
1038674832837606;"Die Merkelmedien werden schnell wieder auf Lügenmodus umschalten z.B. ganz neu: 2016 kommen ""nur"" 500.000 Mann muslimische Verstärkungstruppen nach Deutschland.";FALSE
855496787822079;"Lieber Herr Bachmann,liebes Orga.-Team,
selbstredend dürfen die Ausländer Fritzen,Krautfresses,Piefkes usw. zu uns sagen.
Dann wissen wir,die Normal-Bevölkerung,dass wir unter uns sind
und
nur dann macht es Sinn über die allemal gemeinsamen (!) Zipperlein zu sprechen !
> Darf mich erinnern :
Damals in der Ostzone bei Schulfeiern der EOS hatten wir gelegentlich zu fortgeschrittener Stund gesungen ""Wir wollen unseren alten Kaiser Wilhelm wieder haben !""
Unsere Staatsbürgerkunde-Lehrerin hatte als Mega-leutseelige Person eher am lautesten mit gesungen !
Dies wohlwissend,dass Niemand den Herrn wirklich wieder haben wollte !
Und dies alles ohne Folgen !
>> Am nächsten Tag war ja Samstag oder Sonntag und man konnte ausschlafen !";FALSE
855039737867784;Screenshot der Pe-Agentur Blaumond;FALSE
1111342395570849;Wie soll man nun die Joints bei seinem Dealer des Vertrauens bezahlen ?;FALSE
1070603156311440;"Die kriminalität, Brutalität, Menschenverachtung, etc., die in den Unterkünften herrschen, spiegeln die islamischen Gesellschaften fokussiert wider. 

Unglaublich, dass diese primitiv-archaischen Eindringlinge millionenfach in unserem Land leben.
https://youtu.be/DjjrN0DXBhA";FALSE
946408872064203;"Immer her mit den ""Fachkräften""! Und ich dachte Deutschland bekämpft ""Schwarzarbeit"" ;-)";FALSE
876531075718650;Sachsen wird langsam mit diesen Zeug geflutet...;FALSE
894878750550549;Fakt ist das er den Untergang derjenigen nimmt die ihn wirklich verursachen und denjenigen zuspricht die den Untergang aufhalten wollen hier werden ganz einfach friedliche Abendspaziergänge als terroristischer Akt gegen die Demokratie bezichtigt und die Kriegstreiberei gegen Russland und die schleichende islamniesierung als unvermeidlich ... Als Ausweg beschrieben !!! Fakt ist wenn der Islam nicht bereit ist sich zu Reformieren und man die islamniesierung trotz allem zu lässt ist das der Untergang der Freiheit der Demokratie der Gleichgestelltheit von Mann und Frau ist ist doch viel eher die Frage wollen Wir das ??? Katar und andere Arabische Länder werden als die reichsten der Welt angesehen sie bauen Städte luxuriöser denn je siehe Dubai da ist gelt da eine Palmen Insel aus dem Meer zu bauen und Natur zu Schaden aber für ihr eigenes Volk was um Hilfe schreit ist kein platzt sind keine Mittel da so das Europa der einzige Ausweg bleibt und die jenigen die Angst haben um die Schwindente Kulturelle Freiheitliche Demokratie mit all ihren Vorteilen und verschiedenen Religionen die jenigen die eigentlich für Weltoffene Akzeptanz und Toleranz stehen werden vorverurteilt welche zu sein die den Untergang bringen ??? Ich frage mich da ??? Was bringt den Untergang ??? Friedliche Abendspaziergänge im Sinne der Demokratie oder kriegstreiberei durch einen Reborter und das Medium das er repräsentiert das schon lange denjenigen welchen gehört die das meißte Geld geben die Reich geworden sind durch Spekulationen den Fussball und alles unterwandert haben was Einfluss auf die Psyche der Menschen nimmt denjenigen die da Palmen Insel aus dem nichts erschaffen und die größten Gebäude der Welt bauen in Dubai usw das was auf Fels gebaut bestehet das auf Sand zerfällt zerbricht !!!;FALSE
856762211028870;Kann ich du opfer;FALSE
857045354333889;ups.. ich dachte immer, das sammelt sich bei denen im Kopf... :D;FALSE
1010737585631331;Die Deutschen rennen lachend in die Kreissäge .;FALSE
982751808429909;Das ist ja wohl nicht mehr auszuhalten !!!  Das sind 80 DEUTSCHE  Schicksale, das tut mir leid für diese Leute. Danke für die Info.;FALSE
972121579492932;Das waren die Rechten selbst. Wer sonst?;FALSE
1043767132328376;Tatjana, nicht gezielte Irreführung sondern sychologische Kriegsführung. Analysiere die einzelnen Stufen und sehe den nächsten Zug voraus. Und dann stelle diese Volksverhetzer bloß!;TRUE
1134156053289483;pernsöhnlich inner futt tretten oder das deutsche gesetzbuchvorlesen so wie denn koran oder wie jetzt ick könnte es ihm auch vor singen aber das übersteigt meine gage;FALSE
856785834359841;Wie unsere Regierung!;FALSE
987843211254102;"You might say this is in Turkey... but actually it's Berlin. We should wonder how long Germany will be renamed to Germanistan
https://www.facebook.com/roman.aland/videos/1194795050536677/

A political party in Germany wants to give them the same rights as Christians:
- Special Privileges for the construction of mosques
- Tax deductions
- Recognition of the religion groups
http://www.welt.de/politik/deutschland/article107912782/Die-Gruenen-wollen-den-Islam-einbuergern.html

Meanwhile in countries with a Muslim majority Christians are persecuted, and they are imprisoned for spreading ""Christianity""!
https://www.facebook.com/persecuted/videos/10153855207152454/";FALSE
1088840817821007;Ist da oft das gleiche.;FALSE
1035407699830986;Was ist los mit dir...hast du nicht richtig zugehört und gesehn.. das ist los.;FALSE
856844327687325;"Dazu sage ich folgendes:  
Hallo Politiker, vielleicht findet man hier etwas Aufmerksamkeit und ignoriert die Belange der Bürger etwas weniger. (Auch bei Pegida gepostet)
Eure Debatten um die Zuwanderung machen so manchen Bürger sauer. Warum braucht ihr denn die Zuwanderung? Ihr braucht Fachkräfte, weiter gebildete Leute wie Meister, Techniker und Ingenieure um mal ein paar aufzuzählen.
Habt ihr schon einmal darüber nachgedacht die Leute hier im Land entsprechend weiter zu bilden? Ja, ich rede vom Volk, euer Volk welches ihr vertreten solltet.
Warum muss Fortbildung so teuer sein? Warum müssen viele tausend Euro dafür fällig sein um zwei oder vier Jahre berufsbegleitend sich Fortzubilden? 
Der Anreiz das es steuerlich Absetzbar ist, ist nicht lukrativ, da viele junge Familien sich diesen Betrag und die daraus weiter resultierenden Kosten nicht leisten können. Im Übrigen ist es echt beschämend was einem am Ende bei Jahreslohnsteuerausgleich dann zurück erstattet wird.
Eine Finanzierung über Schulden wie es der Fall mit dem Bafög ist, sehe ich ebenfalls als eine Aufschwung-Bremse. Wer sich selbst fortbildet, der hat meist konkret keine Stelle in Aussicht und hofft dann auf eine bessere Position. Das Risiko trotz bestandener Prüfung keinen Arbeitsplatz mit mehr Lohn zu finden bleibt beim Menschen. Die knappen 30% die einem erlassen werden, bei erfolgreicher Prüfung sind auch keine Hilfe! Die Schulden bleiben.
Wenn Ihr da oben mal Politik für das Volk machen wollt, dann macht euch Gedanken wie wir eine günstigere Möglichkeit finden das Familie und Fortbildung im Einklang stehen. Die wenigsten jungen Menschen mit Familie können auf ihren Lohn verzichten und auf eine staatliche Schule in Vollzeit gehen. Auch das Angebot an staatlichen Schulen in Teilzeit ist begrenzt.
Es wäre der richtige Weg hier im Land mehr für die weitere Bildung zutun als die Zuwanderung zu forcieren. Wenn das Potential hier ausgeschöpft wird, dann werden dadurch auch bereits belegte Arbeitsplätze die eine geringere Qualifikation voraussetzen frei. Dieses würde auch helfen die ganzen Flüchtlinge etwas besser unter zubringen.
Aber sowohl eine ungeregelte Zuwanderung die derzeitige Asypolitik fördern den weiteren Aufschwung so nicht und bringen das Land immer mehr in entsetzen. So solltet ihr nicht weiter machen. 
Gruß
Rene Kretschmann";TRUE
1065182520186837;"Ja klar. .........ist doch immer wieder interessant alles !!!!! 
Statt der hundert Vergewaltigungen ,einfach mal was gutes erfinden . Der dumme Michel wird es sxhon schlucken . 
Am 1.3 kommt "" das Tagebuch der Anne Frank ins Kino "" 
Schon zig mal gesehen , aber jetzt kommt es gleich im Kino . 
Sollen dem Deutschen mal wieder Schuldgefühle nahe gelegt werden ? !!!!
Ein Schelm wer böses denkt ......
Wie wäre es mal mit nem Kinofilm über Russland wo damals 27 Millionen starben ?!!! 
Ach stimmt ja, die nehmen sich ja nicht so wichtig und leben in der Gegenwart !!!";FALSE
856833911021700;Wegen mir - dann haben sie was zum ärgern!!;FALSE
1012259788812444;Frank Voelker, Ironie und Sarkasmus setzen immer Intelligenz beim Empfänger voraus...;FALSE
1007291569309266;Aha und wer bist du, in der Name von Deutschland zu sprechen? ich bin nach Deutschland mit einer VISA, daher darfst du nicht mit mir auf diese Weise zu sprechen.;FALSE
987853761253047;"Ja das ist wieder typisch auch für das "" Linke tum "" zu jedem Dreck ja sa , aber nicht bei sich und beim "" Sachsen Fürst Tillich "" schon gleich nicht in der Nähe von seinem "" Sachsen Führungszentrum "" da wird sogar bei Hochwasser sofort der Superschutz hoch gefahren und dabei verfügt jedes/r Fürstentum äh Freistaat über genügend ungenutzte Liegenschaften welche von Steuermittel unterhalten werden, aber nicht genutzt werden dürfen für solche Zwecke, nein man nimmt Gewerbeflächen und - immobilien und die Wut der Bürger äh wir heißen ja "" Das Pack ""  in Kauf !!!";FALSE
857140357657722;"""Der islamische Faschismus - eine Analyse"" VON Abdell Samad ist sehr zu empfehlen,  er schreibt auch, dass man zwischen Islamismus und Islam nicht so sauber trennen kann, und Fakt ist, dass hier in Deutschland Prallelgesellschaften mit eigener Justiz existieren, dass es keinen islamischen Staat mit einer Demokratie gibt und dass die Geschlechtertennung und die Behandlung von Frauen zutiefst patriarchal ist.";FALSE
1065373786834377;Lauch micht tot was die alles finden....;FALSE
876247829080308;So siehts aus??;FALSE
1064911096880646;der H.Tillich bekommt jetzt das ganz große Fracksausen;FALSE
1057722117599544;Europa macht jetzt Politik ohne den Hosenanzug.....;FALSE
856805521024539;Zusammen sind wir stark, Grüße aus dem wunderschönen Erzgebirge ?? ??;FALSE
856822154356209;Laber keine scheiße dummes Kind. Wo waren die Ossis Flüchtlinge?  Wasser im Kopf?;FALSE
1092011094170646;Aufbauhilfe? Was denkst wer das macht? Deutschland! Die gehen erst zurück wenn Deutschland verarmt ist und der Michel ihr Syrien zum neuen Schlaraffenland umgebaut hat;FALSE
951883574850066;Schade das es nur zur einer kaputten Brille und einem blauen gereicht hat;FALSE
987888494582907;Richtig Henriette Borowski. Solang wir uns gegenseitig beharken (gut böse) machen die kräftig weiter. Sache ist die, eine Lösung hat niemand außer der Radikalen. Nur eine andere als die radikale Lösung wird es nicht geben. Selbst die EU bemängelt die zögerliche bis keine Abschiebepolitik der deutschen Regierung. Und da ja neuerdings alle egal welche Sprache und Hautfarbe aus Syrien kommen wird es noch fataler.;FALSE
1011477882223968;Eure Schwäche kotzt mich an....deutsche Männer sind nur noch weich und wischi waschi;FALSE
876586575713100;Dann verkriechen sie sich in ihren Atomsicheren Bunker und schreien nach der Bundeswehr..;FALSE
856825611022530;Nur mal so,ist euch schon aufgefallen, dass derzeit kein einziger deutscher Politiker im Ausland verweilt? Hat das nen Grund oder ist das Zufall? Wieso schickt mann den Wulff zum Saudi? FRAGEN ÜBER FRAGEN ??????;FALSE
972262089478881;Joghurt und Klaus ????;FALSE
856864314351993;Wir brauchen kein Konzert um zusammen zu stehen.....lächerlich;FALSE
856804524357972;Es war wieder Super heute:);FALSE
856935697678188;Natürlich sind es mehr als Dresden. Kögida, Bergida, Dügida etc pp. Ändert aber auch nichts daran das es nur ne Minderheit ist.;FALSE
1012957428742680;Klaus Werner Stolle, ???????;FALSE
1065282403510182;Was es in good Germany alles zu finden gibt? Und seltsamerweise finden es immer Flüchtlinge?! Liebe Medien, langsam wird es peinlich ...;FALSE
1134074566630965;Gerne, aber hier sind ja keine, ich seh immer nur Sozialschmarotzer und Rapefugees.;FALSE
856969401008151;das Foto hat den ähnlichen Symbolcharakter wie das berühmte Foto der Fahnenträgerrin von Würzburg...;FALSE
855484754489949;Yeah Überraschungen - verkündet ihr endlich die Abtrennung von Deutschland?;FALSE
856768461028245;Gähnend langweilig. bissel mehr feuer in den reden.;TRUE
861984770506614;"Wenn man erfahren will, warum ""die dagegen"" sind, muss man ""die"" fragen.";FALSE
855484841156607;"Klasse Video - positiv und kämpferisch! Der folgende Link zu unseren gewaltbereiten Freunden - von den sich Pegida nicht provozieren lassen darf. Kein Wunder, dass die Demonstarnten in Leipzig nicht durchkamen...Und für alle, die es interessiert, holt Euch das Buch ""Unter Linken"" - sehr schöne Aufklärung zum Thema Gutmenschen-Politiker: http://journalistenwatch.com/cms/2015/01/23/gunnar-schupelius-ueber-die-nicht-vorhandenen-linksextremisten-in-kreuzberg/";FALSE
1007581069280316;Da hatten die Inzestkinder der Antifa wohl wieder ausgang?;FALSE
1124429577595464;Was ist eigentlich mit Tatjana? Könnte auch mal wieder vorbei gucken! :/;FALSE
1096091423762613;Eine gutes Prugel sollten die bekommen aber so das sie 4wochen lang Blut pinkeln.;TRUE
882720065099751;Eigentlich könnten sie sich doch in ihrem eigenen Land gegenseitig umlegen......;TRUE
961254503912973;Die Krankenhauskosten tragen wieder mal WIR :-(;FALSE
952443324794091;Mathias Schü ?? wen willst du hier beeindrucken? Dich überrennt man ohne es zu merken ??;FALSE
991253337579756;Derr platz ist brechend voll http://www.frauenkirche.de/index.php/webcam;FALSE
963772956994461;Die tollsten Forderungen die man sich wünschen kann! Danke! Genau das brauchen wir.;FALSE
856756044362820;Sensationell! !!;FALSE
