id;description;DEF
1057846784253744;"Sorry das ich dir das sagen muss der Islam gehört nicht zu deutschland hat er auch noch nie .
Ob du zu deutschland gehörst liegt an dir nicht an den anderen.";FALSE
861966927175065;Ein leider wahres Wort ! Die ehemalige Pegidaführung ist es nicht wert diese Bewegung zu führen!! Was hat Lutz Bachmann getan?!:Er hat Hilter imitiert, hat Charlie Chaplin auch,er hat bestimmte Menschen beleidigt hat Özdemir auch ,musste er deshalb zurücktretten Nein!! aber die Pegidaführung hat nichts besseres zu tun als zu kreuze zu kriechen.und Oertel sollte sich fragen für was Sie in dieser Bewegung überhaupt tätig war.??Wenn man eine Alternative seien will reicht es nicht den politischen Gegner zu kopieren!!Was soll aus einer weichgespühlten Alternative schon herauskommen?Nix !! Ein politischer Kampf kann nicht da durch gewonnen werden, wenn man mit Wattebällchen wirft. Wer auf die Strasse geht um dem Staat die Stirn zu bieten,muss damit rechnen Blesuren davon zutragen.Gut Oertel ist eine Frau aber als brave Hausfrau kann man keinen Strassenkampf führen.Pegida braucht eine Führung die wie ein Fels in der Brandung jedem Sturm paroli bietet. Mit einem schulmädchen Gehabe kann man sich nicht behaupten.Das ist leider so!!!;FALSE
1056514051053684;Allemal besser als die Kommentare von realitätsfernen klugscheißenden Sozialromantikern, die notorisch  Gegenpositionen einnehmen müssen, selbst wenn die anderen unendlich viele rationale, nachvollziehbare und nachweislich wahre Argumente haben...;FALSE
1095908890447533;Wollen die uns veräppeln ? Als wenn die die paar Blagen nicht von der Bahn runterbekommen hätten. Wenn man mit dem Auto langsam drauf zu gefahren wäre, wären die schon von alleine zur Seite gegangen.;FALSE
381;Früher waren Templer ein Ort für Mönche und Kämpfer. Wir aber suchen Denker und wahre Ritter. Der wahre Ritter kam immer aus dem Volk.;FALSE
613;Gutmensch-Wahnsinn in Schweden: Hunderte radikale IS-Kämpfer erhalten neue Identitäten |LBR| Von Anonymous - 1. Juli 20174676 5;FALSE
882708281767596;ja Helmut Schoolmann, und wenn die Marokkaner merken das es denen dadurch schlechter geht und sie für dich mitarbeiten und mehr Steuern zahlen müssen, wirst du gesteinigt, deine Frau vergewaltigt und deine kinder als Sklaven verkauft ! Super Idee !;FALSE
955;@OssiMarzahn @BILD |LBR| Wer Andersgläubig oder Immigrant ist erhält dafür Bewährung bei harten Straftaten! LÄUFT DOCH IN D!;FALSE
361;@MFHeine @Frank_Pasemann @AfDKoeln Leute merkt es euch....Finger weg von schlechten Drogen..!!;FALSE
374;@anna_IIna Diese nichtsnützigen Analphabeten will Syrien nicht zurück...die sind froh das Deutschland sie nicht mehr hergibt...!;FALSE
856766934361731;Lehrer sind schon immer Links angehaucht!;FALSE
951974554840968;"Wer die wirre Politik der Toleranzblindheit mit trägt, ist mit einem blauen Auge noch glimpflich davon gekommen. 
Wenns nach mir geht, würde er von mir das andere auch noch ""bunt"" bekommen. Dummheit gehört bestraft!
Und an all die Buntfaschisten hier, ich bin selber homosexuell, also spart euch euer blödes Gesabbel. Jeder Homosexuelle, der sich von dem rot-grünen Schwachsinn nicht distanziert, dem gönne ich von Herzen eine polierte Fresse!!! ??";FALSE
945850188786738;"Wie gesagt... in meinen Augen Feiglinge.. nicht mehr und nicht weniger.. kleine Hunde bellen am lautesten.. ;)";FALSE
945844852120605;"Seht es als Chance unser Sozialsystem aufrecht zu erhalten! 
Endmuslimifizieren und ausbilden, dann haben wir endlich die Win/Win Situation die oft propagiert wird! Es sind in den meisten Fällen nicht die Menschen an sich die eine Bedrohung für Europa und Deutschland darstellen, sondern ihr Glaube! Die Gefahr geht vom Islam aus, weltweit!";FALSE
1057157860989303;Boah - 1 2 7   (M A S S E N A B S C H I E B U N G)  -  ist doch die größte Verarschung schlecht hin !;FALSE
959;@Korrektus @MiriamOzen Das ist war...wo Islam da auch Islamisten |LBR| Moslems sind alle gleich...sonst wären sie keine Moslems..!!;FALSE
876860982352326;Ne, erst Arbeitsplätze für uns Deutsche und dann für die Zuwanderer die wirklich arbeiten gehen wollen. Die meisten sind doch eh nur Wirschaftsflüchtlinge und wollen sch in unserem Land, auf unsere kosten ein schönes, fettes Leben machen! Schmarotzer!;FALSE
951539521551138;langsam bunt? Mir ist es schon viel zu bunt - vielleicht sollten wir anfangen, die Repuplik so langsam mit Chlor zu behandeln.;FALSE
1057159824322440;Massenabschiebung, ich lache mich tot und wieviel Geld haben sie dafür in den Arsch geschoben bekommen ?????;FALSE
858400670865024;Man sieht doch wie verlogen die Pegida-Organisatoren sind: Erst tritt Lutz Bachmann angeblich zurück. Heute stellt sich heraus, dass Frau Oertel deswegen zurücktritt, weil Lutz Bachmann nicht zurückgetreten ist und immer noch im Hintergrund die Fäden in der Hand hält. Was für ein schäbiger Haufen. Und die nennen sich Verteidiger des Abendlandes. Und Ihr rennt ihnen auch noch hinterher.;FALSE
857942640910827;Hallo pegida Team , könntet ihr bitte eine schweigeminute für die Berlinerin Maria p. einlegen die bestialisch ermordet wurde von den beiden 19 jährigen Türken was überall heruntergespielt wird und ja nicht drüber reden das eine deutsche ermordet wurde ...... Armes Deutschland ich hoffe ihr seit so lieb und baut das mit ein in euer program  ! Grüße euer pegida Anhänger                                 http://www.bz-berlin.de/tatort/maria-p-verbrannt-haftbefehle-gegen-19-jaehrige;FALSE
951622638209493;Wenn deutsche Menschen obdachlos sind , kümmert es  diese verraeter reg gierig einen scheiß pfui teufel. Und das wollen Christen sein. Von den rot gruenen pack wollen wir gar nicht sprechen. 30 Tage dürfen deutsche im obdachlosen schlafen;FALSE
1007153502656406;Ja genau Herr Steinschmeisser kümmern Sie sich mal lieber um den Dreck hier in Deutschland...Putin verfolgt eigene Ziele und die Amis beginnen Kriege aus reinstem Bedürfnis zu helfen...Man Man geh in Rente du Dummschwätzer!;FALSE
605;@focusonline Sehe ich Kathrin Göring Eckart, Merkel, Gysi, Petry, Wagenknecht und all die anderen Wendehälse die uns heute regieren. Frage ich mich. War der Fall der Mauer ein Fehler.;FALSE
882719741766450;weils feige schweine sind die ihre kinder u frauen im stich lassen...u für son pck müssen wir steuergroschen abdrücken;FALSE
1105417686163320;Warum nur lassen sich die Leute sowas gefallen? Einfach abfackeln diese Moscheen - Problem gelöst. Logisch dass die Gegner leichtes Spiel haben, wenn sich die Einheimischen nicht wehren.;FALSE
130;@machtjanix23 @teite99 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Nicht so gereizt, das BKA hat das Gutachten gemacht - nicht ich. Und da der internationale Druck groß war, musste der Spiegel was dazu schreiben.;FALSE
763;#Trump hat schneller begriffen daß seine Macht vom Geld der Wirtschaftsmafia begrenzt ist. |LBR| #erdogan braucht etwas länger;FALSE
995814050457018;Das Problem dort ist, dass die Franzosen ihren Kolonie-Arabern die Staatsbürgerschaft gegeben haben.;FALSE
916;@MD_Franz Das gibt eine neue Einnahmequelle für das Pack....angedichtete Familien werden meistbietend verkauft;FALSE
711;@tagesschau Der Ablauf in der von Merkels Vasallen geführten Sendung wurde vonnMerkel vorgegeben und die Fragen auch! Wessen Brot ich esse dessen Lied.;FALSE
877069865664771;"Sind da auch die Facharbeiter für Drogenhandel gemeint
Ich sehe die neuen Facharbeiter nur mit Bierflaschen in der Hand 
Und die Kosten für diese Leute zahlt der Deutsche Staat
Wann wacht Deutschland Endlich auf ¡!!!!!!!!!!";FALSE
840;@vernunftbueger Vergessen wir eines nicht....erinnert euch an Bilder von Frauen mit Kindern an der Hand.. |LBR| die Täter damals waren auch Migrantenkinder denen Frankreich oder Belgien ein Zuhause gab... |LBR| Wir machen den gleichen Fehler...!;FALSE
854;Vor der Wahl u. nach der Wahl 😂😂😂 Merkel würde beweisen, ES GEHT NOCH SCHLIMMER, denn irre bleibt irre 😜;FALSE
933;@steffi2105 @IM_NRW @Hessenadler82 @AfD_Bund @FDPFraktionNRW @CDUNRW_de Jetzt melden sich die Vasallen Merkels!;FALSE
951895724848851;Der Vollhorst kann nicht mal Forsa richtig schreiben. Ist wohl mangelnde Allgemeinbildung eines Kerndeutschen;TRUE
290;@KlausGunk ich drück die daumen klaus 👍;FALSE
158;Tja liebe Altparteien. Hättet ihr eine deutsch/bürgerfreundliche Politik gemacht könntet ihr eure Posten behalten |LBR| Jetzt muss es #AfD richten;FALSE
894741303897627;"Ich fürchte von Gehirnwäsche kann keine Rede sein, denn das würde Gehirn voraussetzen.
Ich denke einfach er ist bloß verblödet, ganz simpel";FALSE
895514840486940;Wenn die Linken alles abfackeln, kurz und klein schlagen, Polizisten  bedrohen rumpöbeln warum forden Sie nicht, dass diese sich davon distanzieren sollen Herr Sylvester? Auf friedliche Pegidaanhänger verbal eindreschen ist bequemer. Außerdem ist noch gar nicht geklärt, wer diesen Anschlag in Tröglitz gemacht hat. Also mal schön den Ball flach halten und nicht so rumstänkern.;FALSE
1064992676872488;Seit der Rede von Herrn Tillich hab ich den Eindruck ,dass er nicht  Ministerpräsident ist sondern Präsident für Minister .Die Ignoranz gegenüber den Bürgern die eine andere Meinung haben;FALSE
1035131663191923;Geh an Bahnhof Klatschen Tiefflieger;FALSE
1107995775905511;and you call these Zombie Mother F**ker . INNOCENT REFUGEES ???????????????????. this is a Massive Army to Annihilate Europe. KILL THEM ALLLLLLLLLLL. Just tell me why you have an Army ? to defend your country, isn't it ? then what are you waiting for. shoot them;FALSE
1043629995675423;Die etablierten Parteien lassen ungehindert über 1 Million Fremde in unser Land hinein. Ohne das Volk darüber zu befragen. Merkel verübt Gesetzesbrüche am Fließband. Ohne Folgen. Um so unerbittlicher jedoch verfolgt dieser von den Etablierten gleichgeschaltete Gesinnungsstaat die außerparlamentarische Opposition des Volkes (=Pegida), weil sie Protest gegen dieses Unrecht anmeldet. Nach oben dienen, nach unten treten. Das hatten wir während der letzten 100 Jahre schon mindestens 2 Mal.  Nun also aufs Neue. Geschichte wiederholt sich eben doch.;FALSE
1788;„Angela Merkel wird in die Geschichte eingehen als die Kanzlerin, die den offenen Judenhass in Deutschland wieder möglich gemacht hat.  Sie hat die deutschen Juden verraten und verkauft. Und nicht nur die Juden.“  https://t.co/FyHhOkQsek;TRUE
257;"@JButtermilch @Taykra Was ein Schmonzes! Es scheint, dass du keine Ahnung von der #Kashrut, den jüdischen Speisegesetzen, hast. #Juden nehmen nicht irgendwelche #Tiere &amp; schächten die einfach. Das Tierwohl &amp; die Reinheit stehen auf oberster Stelle. #Shechita, oder das #Schächten, ist eine Wissenschaft";FALSE
1134105556627866;Das Problem ist nicht der eine oder andere echte Flüchtling, sondern die Massenflutung Deutschlands!;FALSE
1134073026631119;Die kennt nicht einen Persönlich, oder zählt Selfischiessen schon als kennen?! Oh Gott wie ich diese Person Hasse und Verachte!!!!!!!!!!!!!!!!!!!!!!!;FALSE
1096045827100506;also ich würde fahren und wenn das blut erstmal 5meter weit spritzt knochen und körper fliegen  machen die anderen platz haben auf der bab nichts aber auch garnichts zu suchen ( eingriff in straßenverkehr );FALSE
1057893074249115;Man könnte vermuten das dies der wahre Gedanke von Europa ist,in dem man zusammenarbeitet und sich gegenseitig hilft.Fr.Merkel,sie sabotieren jegliche Vernunft,leider denke ich,dass sie nicht daraus lernen werden.;FALSE
857421180962973;Ich würde sagen, schafft erstmal Ordnung in eurem Islam. Solang es Attentäter, Kopfabschneider, Taliban und IS gibt, die sich alle auf euren Herren Mohammed und den Koran berufen, solang wird der Islam unglaubwürdig sein. Jedoch könnt nur ihr das selbst intern klären. Ich habe z.B. noch keinen Iman gesehen, der den IS auf Schärfste kritisiert. Statt dessen, so scheint es, schafft ihr nur überall anders Probleme. Übrigens: Reden deine Eltern Deutsch mit dir, wenn ihr hier wohnt?;FALSE
876274792410945;Es gibt leider noch zu viele Deutsche Frauen die diese Männer auch nehmen und sich dann wundern warum die *Beziehung so scheiße ist oder gar die Kinder entführt werden.;FALSE
982783838426706;Natürlich bist du kein Nazi, du hast ja den örtlichen Dönerhändler als Kumpel. ?? Satzzeichen sind keine Rudeltiere du kleine Wurst.;FALSE
1066007420104347;Politische Schulbildung? Der Kasper kann ja mal politische und allgemeine Bildung an den Grenzübergängen anbieten! Auf dem Stundenplan bitte: Frauen gegen Ihren Willen belästigen,begrapschen und vergewaltigen? Nicht erlaubt! Steht unter Strafe! Illegale Grenzübertritte in Europa? Nicht erlaubt!  Zig Identitäten zum abkassieren von Leistungen aller Art? Nicht erlaubt! Islamisierung betreiben? Nicht erlaubt! Und damit er und seines gleichen noch was lernen,bitte CDU ,SPD und Grünen Politiker mitnehmen! Sich am Volkseigentum bereichern? Nicht erlaubt! Pädo freundliche Drecksäcke finanzieren und unterstützen? Nicht erlaubt!Gegen den Willen des Volkes regieren? Nicht erlaubt! Rentenkassen plündern? Nicht erlaubt! Kinder und Altersarmut zulassen? Nicht erlaubt! Selbst Diäten schamlos erhöhen? Nicht erlaubt!Unfassbar welche Arschlöcher momentan in diesem Land Scheiße reden dürfen!;FALSE
856738001031291;Und keine Schnarchnase konnte das Licht Ausschalten, ob das nun endlich die Politbonzen mal zum nachdenken bewegt!!!!!!;FALSE
998377556867334;Die Israel-USA, EU-Diktatur und Firma BRD begehen absichtlich einen Völkermord in Europa! Es kommen noch über 50 Millionen Moslems und die Grenzen sollen nicht geschlossen werden, obwohl die deutsche Polizei es für die innere Sicherheit für erforderlich hält! Ein Muslim hat durchnittlich vier Frauen und pro Frau sieben Kinder. Da sind die christlichen Sexsklavinen nicht mit eingerechnet, die ein Muslim haben darf. Wer in Deutschland nicht nach dem deutschen Grundgesetz leben möchte, muss Deutschland sofort verlassen! Bitte mit UNO reden. Völkermord und unterlassene Hilfeleistung sind Straftaten! Alle Täter müssen sofort verhaftet und im Ausland angeklagt werden!;FALSE
998390163532740;"Diesen Bericht  (Julia Sczeb) muß wirklich JEDER Pegida-Teilnehmer lesen!!! Dort kann man sehen, wie sie lügen und das unter dem Motto ""HERZ statt Hetze"" es ist unglaublich!!! Wenn da wirklich Dresdner Bürger teilgenommen haben, sollten sie sich in Grund und Boden schämen!!!";FALSE
998376240200799;Die zelte brennen in Slowenien.  Anscheinend zünden die sie jetzt selber an um die weiter Reise nach Deutschland zu erzwingen.;FALSE
894847150553709;Diese Menschen hetzen selbst nur rum zwar ein anderes Feindbild aber trotzdem nicht besser!!!!!!  Mit Weltfrieden kann man kein Geld verdienen ,also schön weiterhetzen ihr sogenannten Gutmenschen, wie ich euch verachte, nicht Pegida und Sarrazien sind die Pest der Gesellschaft sondern sie Herr Todenhöfer und ihresgleichen.;FALSE
857932340911857;"http://www.bild.de/regional/hamburg/jugendkriminalitaet/kind-mit-150-straftaten-39512234.bild.html
Lest euch das mal durch...kein Einzelfall!!! (Flüchtlingskinder)";FALSE
993497180688705;Leute, ich verstehs nich, WIR sind das Volk und drüben hängen ein paar linksversiffte grüne Faschisten rum und bei uns laufen 35.000 mit und drüben laut Polizei 150.000! Was ist denn DA los ?!;FALSE
982693671769056;Ramon De la Perez: Ist ein Internettroll.;FALSE
945842575454166;Naja, wenn ich mir so die beiden Ökologischen Kackschüsse auf dem Foto so anschaue ist wohl davon auszugehen, dass sie dem Rot/Grün / Linksfaschistischem Spektrum zuzurechnen sind! ! ! !;TRUE
1134240316614390;"Ich kenne einige ""Flüchtlinge"".......aber diese neuen sogenannten sind keine......also bitte neue Titulierung für diese, zumindest zu 90% Prozent,reingeholten Blutverdünner und Schmarotzenden Desserteure und Paschas.....;-) was anderes sind die 90% nämlich nicht";FALSE
855125267859231;Mike schau dir mal Youtube  Sabatina James an sie war mal Moslem somit an der Quelle .Was sie zum Thema Islam zu sagen hat und was sie vorlegt , Die Regierung hat uns zu ihren Feind erklärt und da geht es nur um Macht und Geld das sie verlieren würden wir siegen . Die Bevölkerung wer immer das ist ,ist denen egal . Und die Gutmenschen, Medien und so weiter benutzen diese Herrschaften nur für ihre Zwecke . Wenn sie die nicht mehr brauchen werden sie genauso verheizt;FALSE
989452951093128;Polizei ins Gesicht. Jetzt schrein alle auf, sehr viele Menschen wusten das es nicht zuhändeln ist. Die haben ihre Gewalt brutalität und Mentalität mitgebracht. Es wird sich niemand hier eingliedern, die Flüchtlinge werden hier ihre eigenen Gesetze machen;FALSE
982693915102365;Ramon De la Perez....glaub mir!!! ALLE Profile der Idioten, die jetzt noch diskutieren wie Du, hab ich abgespeichert! Sollte auch nur einem meiner Kinder, meiner Familie oder Freunden etwas passieren... dann klappt schon mal Euren Gebetsteppich auf! Auf Geisteskrankheit, wie sie bei Euch vorliegt, werde ich dann keine Rücksicht mehr nehmen, versprochen!!;TRUE
1023;"Harpyie Murksel drückt ""Verbundenheit"" für Manchester aus &gt; Wie falsch muss man eigentlich sein, wenn man d. Terror Tür u. Tor öffnete 🤢🤢🤢";FALSE
885822974789460;Im Bundeskanzleramt ist grade Frühstück. Reichhaltiges Buffet und zur Feier des Tages hat man Beamer und Leinwand und folgt (russischen) Kaviar lutschend der Pyronale in Frankfurt;FALSE
265;@ZDFheute Schade das die kotzgrüne Brühe nicht im Erdreich versickert... |LBR| und die ausreisewilligen werden gegen ihren Willen festgehalten...😂😂;FALSE
888003717904719;"Der Islam ist KEINE Religion!!!   Der Islam ist die mit Abstand menschenverachtendste Weltanschauung, welche nicht das Leben sondern den Tod verehrt, entsprungen aus den schizophrenen Wahnvorstellungen (eines mordenden, raubenden, egozentrischen, pädophilen, Schafe hütenden, geisteskranken Analphabeten, den diese Leute „Propheten"" nennen, der wahrscheinlich sogar der inkarnierte Antichrist war), welche durch unverarbeitete Traumata, hervorgerufen durch den frühen Tod seiner Mutter, seines Großvaters, seiner Frau Chadidscha und seines Sohnes Ibrahim, gepaart mit dem Spott der Mekkaner, die Grundlage einer angeblichen Religion bilden. Das kann und darf man in einer Kultur, welche christlich-abendländisch geprägt ist und das Mysterium von Golgatha („Vater vergib ihnen, denn sie wissen nicht was sie tun"") verehrt, wie der unseren, niemals zulassen, dass alle menschlichen Wertvorstellungen durch den Islam so derart lebensfeindlich untergraben werden. Der Islam gehört nicht zu Deutschland.   Das ist der wahre Islam, und Mohammed war sein „Prophet""... ACHTUNG SEHR GRAUSAMES BILDMATERIAL (18+) http://www.mpolska24.pl/post/6737/holokaust-chrzescijan";FALSE
991326990905724;Tomas Du hast ja nun noch garnicht begriffen worum es Pegida geht. Scheinst wohl etwas zu viel Bildungsbefreihung gehabt zu haben.;FALSE
1017;@mittelfinger Alles zu maskulinistisch!! Die Kinder  brauchen mehr #Genderwahn. Der Fladen muss also eine VaginaMütze und ein BallettTutu tragen. Über der Burka, selbstverständlich.;FALSE
993932040645219;Muslimische Polygamisten, deren Frauen alle Hartz-IV bekommen.  Pfui Deibel!;FALSE
951572768214480;na von irgendwas müssen die facharbeiter doch leben. hier wird nochmal nachgeschoben, dann lässt es sich gut leben vom kindergeld. die wollen doch ein mischvolk schaffen. hoffe nur das die deutschen frauen so schlau sind und nicht mit denen in de kiste hüpfen. von krankheiten die unsere kulturbereicherer mit reinschleppen ganz zu schweigen. der normale deutsche macht keine kinder weil er existenzängste hat bei dem arbeitsmarkt und der gesamtsituation. aber unseren facharbeitern ist ja das egal. hartz 4 hier ist bestimmt in afrika leben wie ein könig. afrika ist verwüstet, jetzt ist europa dran....;FALSE
1064767243561698;"Ossi = DDR = Sachsen, Sachsen-Anhalt, Brandenburg, Thüringen, Mecklemburg-Vorpommern, Ostberlin.

richtiges Deutsch = Hochdeutsch =/= ostdeutscher dialekt, der klingt wie nörgelnde Alkoholiker.";FALSE
1057787694259653;Die blicken doch schon lange nicht mehr durch! Der Karren ist längst gegen die Wand gefahren! Diese Person muß gestürzt werden, bevor noch Schlimmeres passiert.;FALSE
1043623069009449;"?????????? Gebt es diesen Rechtsverdrehern !!!!
Wie wäre es mit einer Petition oder Unterschriften Sammlung,zur Unterstützung???";FALSE
280;@AfDBerlin @krippmarie @SawsanChebli @SawsanChebli ..wurdest Du Luder Du nicht mit Rede.-und Schreibverbot belegt ..? |LBR| Berlin Berlin....Migranten überall...im Rathaus und auf Straßen...ne richtige Kanackenstadt geworden..oder heißt es Kanackenstaat..;TRUE
526;@NoHerrman Ich, ein Selfi mit Murksel???!!! Eher würde ich mich zu `ner Klapperschlange ins Terrarium legen.;FALSE
1053593904679032;Gerade in diesem Moment  sagen die bei RTL,  schlappe  für  Pegida.  Die lügenpresse hat sich mal wieder  zu Wort gemeldet;FALSE
982694885102268;Hoffentlich sieht Frau Merkel und die hirnlosen Helfer aus München, was sie angerichtet haben!!!! HIRNLOS! nicht weiter denken können, und dann noch das Maul aufreissen!;TRUE
190;@ufhoven @lawyerberlin Na gut. Dann nenne mir 5 Punkte, die Belegen, dass der Islam eine friedliche Religion ist. Und fünf Wohltaten Mohammends an der Menschheit;FALSE
857754044263020;"Ups, war zu schnell, hier nun komplett: Der Islam gehört doch nicht deswegen zu Deutschland, weil hier relativ viele Moslems leben. Dann könnte ich auch sagen, der Scheckbetrug, die Sodomie oder der illegale Organhandel gehören zu Deutschland, weil hier auch Scheckbetrüger, Sodomisten und illegale Oreganhändler leben. Hier geht es doch um eine kulturelle, zivilisatorische Kompatibilität - und diue ist nicht im Entferntesten gegeben, wie gerade wieder der grausige ""Ehrenmord"" - in islamischen Kulturen tolerierte Normalität - in Berlin gezeigt hat, der wohl jeden hier erschaudern lässt. Begangen von einem Türken, dessen Familie seine hochschwangere Freundin nicht mochte.";FALSE
1121590457879376;Islam bedeuten BOOOOM;FALSE
876276892410735;Nordeuropa ist Hochtechnologieland. Wir können nie billig, das können andere besser. Daher ist unser Gebiet für Ungeschulte wohl der falscheste Ort zum Hinflüchten, den man sich vorstellen kann. Die Emmigrationländer und Migranten besitzen ausnahmlos keine Technologie, die für uns nur im Geringsten nutzvoll/nutzbar wäre. Auf Flüchtlingsschiffen befinden sich keine Personen, die für unsere Hoch-lndustrie von Nutzen wären.;FALSE
1134266499945105;"Einen persönlich kennenlernen soll ich????
Ganz sicher nicht sonst lande ich ja noch selbst im Krankenhaus sowie manch andere die von sowas verprügelt worden sind 
Wie wäre es denn wenn du dich mal darum kümmerst die unwetteropfer zu unterstützen die es jetzt gerade bitter nötig haben einfach nur noch ein witz alles nein ist ja alles für die werten Gäste hier in unserem Land die denken das es ihr Land wäre hör auf alles zu beschönigen und sieh zu das du einfach da weg kommst wo du sitzt dich will keiner mehr haben";FALSE
975;Hallo, war einige Tage in PL, bin gerade zurück u. muss erst all die positiven Eindrücke verarbeiten😜Horsti u. Murksel, ein Thema in PL 😂😂😂;FALSE
882711988433892;Kulturbereicherer, qualifizierte Fachkräfte.. Pah! Die meisten von denen können weder lesen noch schreiben! Und warum steigt in jeder Stadt die Asylbewerber aufnimmt eigentlich die kriminalitätsrate so enorm?!;FALSE
894893037215787;"bei uns in einem kleinen Ort haben sie jetzt 56 Flüchtlinge einquartiert,in der Presse war von Willkommen die Rede,darunter Albaner,Serben ;Kosowoalbaner, Inder  und der Rest aus Afrika, sind das Kriegsflüchtlinge????";FALSE
803;@P_I @MiriamOzen Wohl zu viel Weihwasser gesoffen.;FALSE
1092524794119276;Deutsche Land gute Land nix Arbeit viel Geld. Deren Motto, und hier kämpfen manche Hartz 4 Empfänger ums nackte Überleben;FALSE
945881105450313;"Geahnt habe ich das schon. Aber man darf hier feststellen, wie feige sie auch sind. Weggerannt sind sie, haben ihren ""Freund"" oder Mitasylant zurück gelassen. Scheinen sich nur bei Frauen stark und überlegen zu fühlen";FALSE
856906744347750;"Wir bedanken uns im Namen der Terror-Organisationen IS und & Boko Haram bei unseren treuen Freunden in Deutschland. Macht weiter so. Gleichzeitig möchten wir noch danken für die Einladung Sie bald zu besuchen. 

Und zur Einstimmung schon mal singen zusammen mit Grönemeyer & Co: 

Warte, warte nur ein Weilchen,
bald kommen wir auch zu dir,
mit dem kleinen Hackebeilchen,
machen wir Schabefleisch aus dir.
Aus den Augen machen wir Sülze,
aus dem Hintern machen wir Speck,
aus den Därmen machen wir Würste
und den Rest, den schmeißen wir weg.“

trallala...";FALSE
945918572113233;da ist die sog. Familienzusammenführung noch gar nicht mit eingerechnet,und ich bin sicher dass jeder weiß was das bei einem Schwarzafrikaner bedeutet (da kommt der komplette Stamm nach);FALSE
858317877539970;Li ll: Danke für die Info! In dieser Richtung sehe ich so gut wie den einzigen Weg, den III Weltkrieg zu verhindern, zumindest Germany raus zu halten, wir wollen keine US Marionette Merkel , Ihre Beliebtheit ist Pressemanipulation, ich kenne niemanden, der mit Ihrer scheindemokratischen Politk solidarisch ist!;FALSE
1043733988998357;Auf Geheiß der Ministerpräsidenten Winfried Kretschmann und Malu Dreyer soll die AfD zu den üblichen Lifedebatten nicht eingeladen werden und der SWR führt diesen Befehl aus. Das hat mit Demokratie, unabhängiger Berichterstattung, Grundgesetz und Staatsferne nichts zu tun. Das ist ein weiterer unwiderlegbarer Beweis für den verlogenen undemokratischen Staatsfunk! Gleichzeitig wird Polen wegen seiner Medienpolitik in Brüssel vorrangig von deutschen Politikern abgekanzelt. Und darüber berichtet dann dieser verlogene Staatsfunk am selben Tag - ein Zusammenhang wird natürlich nicht gesehen. Wer soll dabei nicht an die Mistgabel denken! Und Protagonisten solcher Medien wollen unsere Tatjana strafrechtlich belangen, weil sie von ihrem Grundrecht auf Meinungsfreiheit Gebrauch gemacht hat! Pfui Teufel! Wo leben wir!;FALSE
1134222156616206;Die behinderte alte soll lieber mal ihr Volk kennen lernen und verstehen !!;FALSE
918;"@RegSprecher @iaamesse Merkel hat soviel Ahnung vom Auto, wie die ""berühmte"" Kuh vom Sonntag!";FALSE
982675118437578;Was für ein Vergleich du Vogel;FALSE
856749144363510;Tja wenn du so blöd ist und sich auf so ein pack einlässt;TRUE
699;@SuperSitges2 @Tinimaus1110 Die öffentlich-rechtlichen sind Merkels Vasallen und unterstehen der Zensur Merkels!! Die Lügenpresse ebenfalls so wie SAT1 und RTL;FALSE
1058052934233129;"Wenn muslime ihren Glauben verteidigen ist das legitim ,genauso legitim ist es wenn  wir den Islam hier nicht wollen.
Wenn muslime ihren Glauben verteidigen wollen sollen sie das in den 57 Islamischen Ländern machen aber nicht hier.
Wer über unsere Grenzen kommt kann seine Religion zur Privatsache machen, sie ablegen oder einfach wieder verschwinden.
Das ist Deutschland und kein islamischer Sharia-Staat und das wird er auch nicht solange wir das verhindern können.

Niemand spricht Muslimen ihre Glaubenüberzeugung ab nur dann ist deutschland für sie #nicht das  richtige Land.";FALSE
935310613174029;Hab ich immer gesagt: Der Herr heißt nicht nur so, er hat einen! :-);FALSE
1012034585501631;Heinz Reinhardt Nur ein idiot merkt es nicht das die nicht Deutsche im lande sich gut eingenestet haben und es past ihnen garnicht das Der Deutsche (Nazi) meckert;FALSE
857764097595348;Du bist ein richtig Schlauer! Durch Pegida, sind totgeschwiegene bzw. Tabuthemen, die tw. nie zur Sprache gekommen wären ans Licht. Sprich, dass es  600.000 abgelehnte, nicht integrierbare und nicht nach Hause wollende Asylbewerber in Deutschland gibt. Die nicht sanktionierbar sind, außer mit 10%(!) des Regelsatzes pro Jahr. Das heißt einmalig um die 39 Euro! Das sind die, die man nie sieht. Weil dummer Deutscher ja arbeitet am Tag um sie zu finanzieren! In der Nacht, wenn du schläfst, verdienen sie sich dann noch ein kleines Zubrot.;FALSE
894959467209144;OezlemTastan.Demokratie würde  Ich auch gerne haben .Ich sehe hier aber nur eine absolute Verdummung der Massen durch die Politik und Ihren Aposteln .;FALSE
1699;Dieser Mensch muss an den Galgen;FALSE
856777251027366;stefan helmke wenn es ginge würdet ihr doch Stalin klonen,das war ein Verbrecher du linkes dumpfhirn;TRUE
